OID,FID_1,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD
-1,1095,0091836732,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,"105 U.S. HIGHWAY 80, EAST",DEMOPOLIS,AL,36732,NOT AVAILABLE,(334) 287-2423,GENERAL ACUTE CARE,OPEN,99,MARENGO,01091,USA,32.504788531000031,-87.836398799999984,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2015/2/3 0:00:00,NOT AVAILABLE,H4601,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,99.000000000000000,LEVEL III,Y
-1,1096,0004236301,LAUREL OAKS BEHAVIORAL HEALTH CENTER,700 EAST COTTONWOOD ROAD,DOTHAN,AL,36301,NOT AVAILABLE,(334) 794-7373,PSYCHIATRIC,OPEN,38,HOUSTON,01069,USA,31.203815637000048,-85.384601115999942,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.laureloaksbhc.com,H3505,NOT AVAILABLE,01,PROPRIETARY,-999,38.000000000000000,NOT AVAILABLE,N
-1,1097,0005336330,MEDICAL CENTER ENTERPRISE,400 NORTH EDWARDS STREET,ENTERPRISE,AL,36330,NOT AVAILABLE,(334) 347-0584,GENERAL ACUTE CARE,OPEN,131,COFFEE,01031,USA,31.318772396000043,-85.855369738999968,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2013/9/6 0:00:00,http://www.mcehospital.com,H1603,NOT AVAILABLE,01,PROPRIETARY,-999,131.000000000000000,LEVEL III,N
-1,1098,0004636401,EVERGREEN MEDICAL CENTER,101 CRESTVIEW AVENUE,EVERGREEN,AL,36401,NOT AVAILABLE,(251) 578-0166,GENERAL ACUTE CARE,OPEN,58,CONECUH,01035,USA,31.430798572000072,-86.940483586999960,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2014/3/12 0:00:00,http://www.evergreenmedical.org,H1801,NOT AVAILABLE,01,PROPRIETARY,-999,58.000000000000000,NOT AVAILABLE,Y
-1,1099,0004835555,FAYETTE MEDICAL CENTER,"1653 TEMPLE AVENUE, NORTH",FAYETTE,AL,35555,NOT AVAILABLE,(205) 932-5966,GENERAL ACUTE CARE,OPEN,61,FAYETTE,01057,USA,33.708178140000030,-87.824688981999941,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2014/3/12 0:00:00,http://www.dchsystem.com/body.cfm?id=36928,H2901,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,61.000000000000000,NOT AVAILABLE,Y
-1,1100,0008035904,MOUNTAIN VIEW HOSPITAL,3001 SCENIC HIGHWAY,GADSDEN,AL,35904,NOT AVAILABLE,(256) 546-9265,PSYCHIATRIC,OPEN,68,ETOWAH,01055,USA,34.072425745000032,-86.019766068999957,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.mtnviewhospital.com,H2802,NOT AVAILABLE,01,PROPRIETARY,-999,68.000000000000000,NOT AVAILABLE,N
-1,1101,0012545701,O'BLENESS MEMORIAL HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,NOT AVAILABLE,(740) 592-9354,GENERAL ACUTE CARE,OPEN,132,ATHENS,39009,USA,39.327952657000026,-82.115433977999942,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY,2014/3/12 0:00:00,https://www.ohiohealth.com/obleness/,1109,NOT AVAILABLE,39,NON-PROFIT,-999,132.000000000000000,NOT AVAILABLE,Y
-1,1102,0008435801,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DRIVE,HUNTSVILLE,AL,35801,NOT AVAILABLE,(256) 429-5000,GENERAL ACUTE CARE,OPEN,147,MADISON,01089,USA,34.693611397000041,-86.572171542999968,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY,2013/10/2 0:00:00,http://www.crestwoodmedcenter.com,H4501,NOT AVAILABLE,01,PROPRIETARY,-999,147.000000000000000,LEVEL III,N
-1,1103,0001935806,"BEHAVIORAL HEALTHCARE CENTER AT HUNTSVILLE, INC.",5315 MILLENNIUM DRIVE,HUNTSVILLE,AL,35806,NOT AVAILABLE,(256) 964-6700,PSYCHIATRIC,OPEN,20,MADISON,01089,USA,34.753170240000031,-86.665696353999977,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.tnhealthmanagement.com/bhc/huntsville,H4505,NOT AVAILABLE,01,PROPRIETARY,-999,20.000000000000000,NOT AVAILABLE,N
-1,1104,0001345056,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OXFORD,OH,45056,NOT AVAILABLE,(513) 523-2111,GENERAL ACUTE CARE,OPEN,70,BUTLER,39017,USA,39.512596159000054,-84.741536959999962,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY,2014/3/12 0:00:00,http://www.mhmh.org,1119,NOT AVAILABLE,39,NON-PROFIT,-999,70.000000000000000,NOT AVAILABLE,Y
-1,1105,0006836265,RMC JACKSONVILLE,1701 SOUTH PELHAM ROAD,JACKSONVILLE,AL,36265,NOT AVAILABLE,(256) 782-4538,GENERAL ACUTE CARE,OPEN,104,CALHOUN,01015,USA,33.784932246000039,-85.763550789999954,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY,2019/5/9 0:00:00,http://www.jmchealth.com,H0804,NOT AVAILABLE,01,PROPRIETARY,-999,104.000000000000000,NOT AVAILABLE,N
-1,1106,0012035502,WALKER BAPTIST MEDICAL CENTER,"3400 HIGHWAY 78, EAST",JASPER,AL,35502,NOT AVAILABLE,(205) 715-5309,GENERAL ACUTE CARE,OPEN,267,WALKER,01127,USA,33.842728904000069,-87.235999581999977,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2014/3/12 0:00:00,http://www.bhsala.com/home_walker.cfm?id=41,H6101,NOT AVAILABLE,01,PROPRIETARY,-999,267.000000000000000,LEVEL III,Y
-1,1107,0011450801,GREATER REGIONAL MEDICAL CENTER,1700 WEST TOWNLINE ROAD,CRESTON,IA,50801,NOT AVAILABLE,(641) 782-7091,CRITICAL ACCESS,OPEN,25,UNION,19175,USA,41.070166390000054,-94.384095005999939,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,2019/8/9 0:00:00,IMAGERY/OTHER,2016/4/19 0:00:00,http://www.greaterregional.org,NOT AVAILABLE,NOT AVAILABLE,19,GOVERNMENT - LOCAL,-999,25.000000000000000,LEVEL IV,Y
-1,1108,0000000094,MERCY MEDICAL CENTER,1345 FOUNTAIN BLVD,SPRINGFIELD,OH,45504,NOT AVAILABLE,(937) 523-1000,GENERAL ACUTE CARE,CLOSED,-999,CLARK,39023,USA,39.940974693000044,-83.811341855999956,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov,2015/3/3 0:00:00,IMAGERY/OTHER,2015/5/22 0:00:00,http://www.community-mercy.org/imaging_center_main.asp,NOT AVAILABLE,NOT AVAILABLE,39,NON-PROFIT,-999,-999.000000000000000,NOT AVAILABLE,N
-1,1109,0002336116,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MONTGOMERY,4465 NARROW LANE ROAD,MONTGOMERY,AL,36116,NOT AVAILABLE,(334) 284-7700,REHABILITATION,OPEN,70,MONTGOMERY,01101,USA,32.319106982000051,-86.280709802999979,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.healthsouthmontgomery.com,H5101,NOT AVAILABLE,01,PROPRIETARY,-999,70.000000000000000,NOT AVAILABLE,N
-1,1110,0006636106,JACKSON HOSPITAL AND CLINIC,1725 PINE STREET,MONTGOMERY,AL,36106,NOT AVAILABLE,(334) 293-8000,GENERAL ACUTE CARE,OPEN,344,MONTGOMERY,01101,USA,32.366952996000066,-86.285385544999940,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.jackson.org,H5103,NOT AVAILABLE,01,NON-PROFIT,-999,344.000000000000000,LEVEL III,Y
-1,1111,0008835650,LAWRENCE MEDICAL CENTER,202 HOSPITAL ST,MOULTON,AL,35650,NOT AVAILABLE,(256) 974-2200,GENERAL ACUTE CARE,OPEN,98,LAWRENCE,01079,USA,34.483414651000032,-87.285310434999985,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2014/3/12 0:00:00,http://www.lawrencemedicalcenter.com,01-0059,NOT AVAILABLE,01,GOVERNMENT - LOCAL,-999,98.000000000000000,NOT AVAILABLE,Y
-1,1112,0003643812,COSHOCTON COUNTY MEMORIAL HOSPITAL,1460 ORANGE STREET,COSHOCTON,OH,43812,NOT AVAILABLE,(740) 622-6411,GENERAL ACUTE CARE,OPEN,56,COSHOCTON,39031,USA,40.270846382000059,-81.847763667999970,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY,2014/3/12 0:00:00,http://www.ccmh.com,1129,NOT AVAILABLE,39,NON-PROFIT,-999,56.000000000000000,NOT AVAILABLE,Y
-1,1113,0007435476,NORTHPORT MEDICAL CENTER,2700 HOSPITAL DRIVE,NORTHPORT,AL,35476,NOT AVAILABLE,(205) 759-7147,GENERAL ACUTE CARE,OPEN,204,TUSCALOOSA,01125,USA,33.233981450000044,-87.570910897999966,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.dchsystem.com,01-0145,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,204.000000000000000,NOT AVAILABLE,N
-1,1114,0005636467,MIZELL MEMORIAL HOSPITAL,702 MAIN STREET,OPP,AL,36467,NOT AVAILABLE,(334) 493-3541,GENERAL ACUTE CARE,OPEN,99,COVINGTON,01039,USA,31.291958238000063,-86.254526922999958,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.mizellmh.com,H2004,NOT AVAILABLE,01,NON-PROFIT,-999,99.000000000000000,LEVEL III,N
-1,1115,0000836360,DALE MEDICAL CENTER,126 HOSPITAL AVENUE,OZARK,AL,36360,NOT AVAILABLE,(334) 774-2601,GENERAL ACUTE CARE,OPEN,89,DALE,01045,USA,31.451576655000054,-85.632088034999981,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2014/3/12 0:00:00,http://www.dalemedical.org,H2301,NOT AVAILABLE,01,PROPRIETARY,-999,89.000000000000000,LEVEL III,Y
-1,1116,0013444820,BUCYRUS COMMUNITY HOSPITAL,629 NORTH SANDUSKY AVENUE,BUCYRUS,OH,44820,NOT AVAILABLE,(419) 562-4677,CRITICAL ACCESS,OPEN,25,CRAWFORD,39033,USA,40.815339897000058,-82.976632126999959,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://avitahealth.org/home,1130,AVITA HEALTH BUCYRUS,39,NON-PROFIT,-999,25.000000000000000,NOT AVAILABLE,Y
-1,1117,0007644833,GALION COMMUNITY HOSPITAL,269 PORTLAND WAY SOUTH,GALION,OH,44833,NOT AVAILABLE,(419) 468-4841,CRITICAL ACCESS,OPEN,50,CRAWFORD,39033,USA,40.730903767000029,-82.802257210999983,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY,2014/3/12 0:00:00,http://www.galionhospital.org,1132,NOT AVAILABLE,39,NON-PROFIT,-999,50.000000000000000,NOT AVAILABLE,Y
-1,1118,0010235582,RED BAY HOSPITAL,211 HOSPITAL ROAD,RED BAY,AL,35582,NOT AVAILABLE,(256) 356-9532,CRITICAL ACCESS,OPEN,25,FRANKLIN,01059,USA,34.458105759000034,-88.147325061999936,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2013/9/6 0:00:00,http://redbayhospital.net/,H3002,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,25.000000000000000,NOT AVAILABLE,Y
-1,1119,0006035660,HELEN KELLER MEMORIAL HOSPITAL,1301 S. MONTGOMERY AVENUE,SHEFFIELD,AL,35660,NOT AVAILABLE,(256) 386-4556,GENERAL ACUTE CARE,OPEN,185,COLBERT,01033,USA,34.745950151000045,-87.700261460999968,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.helenkeller.com,H1701,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,185.000000000000000,LEVEL III,Y
-1,1120,0027844111,GRACE HOSPITAL AT FAIRVIEW,18101 LORAIN AVENUE,CLEVELAND,OH,44111,NOT AVAILABLE,(216) 456-3880,LONG TERM CARE,OPEN,29,CUYAHOGA,39035,USA,41.450244644000065,-81.824139116999959,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY/OTHER,2016/9/15 0:00:00,http://www.gracehospital.org/,1147,NOT AVAILABLE,39,NON-PROFIT,-999,29.000000000000000,NOT AVAILABLE,Y
-1,1121,0003435150,COOSA VALLEY MEDICAL CENTER,315 WEST HICKORY STREET,SYLACAUGA,AL,35150,NOT AVAILABLE,(256) 401-4000,GENERAL ACUTE CARE,OPEN,163,TALLADEGA,01121,USA,33.164560226000049,-86.255487581999944,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.cvhealth.net,H6102,NOT AVAILABLE,01,NON-PROFIT,-999,163.000000000000000,LEVEL III,N
-1,1122,0003035161,CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,TALLADEGA,AL,35161,NOT AVAILABLE,(205) 715-5309,GENERAL ACUTE CARE,OPEN,122,TALLADEGA,01121,USA,33.440276821000054,-86.090783395999949,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.bhsala.com/home_citizens.cfm?id=38,H6101,NOT AVAILABLE,01,NON-PROFIT,-999,122.000000000000000,LEVEL III,Y
-1,1123,0004535401,VA MEDICAL CENTER - TUSCALOOSA,3701 LOOP RD E,TUSCALOOSA,AL,35401,NOT AVAILABLE,(205) 554-2000,MILITARY,OPEN,-999,TUSCALOOSA,01125,USA,33.189935669000079,-87.488317846999962,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2019/9/26 0:00:00,IMAGERY/OTHER,2015/5/20 0:00:00,http://www.tuscaloosa.va.gov/,H6309,NOT AVAILABLE,01,GOVERNMENT - FEDERAL,-999,-999.000000000000000,NOT AVAILABLE,N
-1,1124,0008236089,BULLOCK COUNTY HOSPITAL,102 WEST CONECUH AVENUE,UNION SPRINGS,AL,36089,NOT AVAILABLE,(334) 738-2140,GENERAL ACUTE CARE,OPEN,61,BULLOCK,01011,USA,32.146635109000044,-85.717009325999982,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY,2014/2/10 0:00:00,NOT AVAILABLE,H0601,NOT AVAILABLE,01,PROPRIETARY,-999,61.000000000000000,NOT AVAILABLE,N
-1,1125,0004536092,ELMORE COMMUNITY HOSPITAL,500 HOSPITAL DRIVE,WETUMPKA,AL,36092,NOT AVAILABLE,(334) 567-4311,GENERAL ACUTE CARE,OPEN,69,ELMORE,01051,USA,32.552266972000041,-86.186396445999947,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2013/9/6 0:00:00,http://www.elmorehospital.com/,H2601,NOT AVAILABLE,01,PROPRIETARY,-999,69.000000000000000,NOT AVAILABLE,Y
-1,1126,0001744106,UNIVERSITY HOSPITALS OF CLEVELAND,11100 EUCLID AVENUE,CLEVELAND,OH,44106,NOT AVAILABLE,(216) 844-1000,GENERAL ACUTE CARE,OPEN,1032,CUYAHOGA,39035,USA,41.506142051000040,-81.605095433999963,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY,2014/3/12 0:00:00,http://www.uhhospitals.org/cleveland,1142,NOT AVAILABLE,39,NON-PROFIT,-999,1032.000000000000000,LEVEL I,Y
-1,1127,0017044195,CLEVELAND CLINIC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,NOT AVAILABLE,(216) 444-2200,GENERAL ACUTE CARE,OPEN,1268,CUYAHOGA,39035,USA,41.502750961000061,-81.620792668999968,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.clevelandclinic.org,1151,NOT AVAILABLE,39,NON-PROFIT,-999,1268.000000000000000,NOT AVAILABLE,Y
-1,1128,0010144122,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,3999 RICHMOND ROAD,BEACHWOOD,OH,44122,NOT AVAILABLE,(216) 593-5500,GENERAL ACUTE CARE,OPEN,144,CUYAHOGA,39035,USA,41.452198872000054,-81.494693568999935,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.uhhospitals.org/ahuja/,1497,NOT AVAILABLE,39,NON-PROFIT,-999,144.000000000000000,NOT AVAILABLE,Y
-1,1129,0014344129,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,PARMA,OH,44129,NOT AVAILABLE,(440) 743-4900,GENERAL ACUTE CARE,OPEN,348,CUYAHOGA,39035,USA,41.382119836000072,-81.731394676999969,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY/OTHER,2014/3/12 0:00:00,www.parmahospital.org,1007,NOT AVAILABLE,39,NON-PROFIT,-999,348.000000000000000,NOT AVAILABLE,Y
-1,1130,0016045331,WAYNE HOSPITAL,835 SWEITZER STREET,GREENVILLE,OH,45331,NOT AVAILABLE,(937) 548-1141,GENERAL ACUTE CARE,OPEN,104,DARKE,39037,USA,40.089291772000024,-84.634741096999960,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.waynehealthcare.org,1159,NOT AVAILABLE,39,NON-PROFIT,-999,104.000000000000000,NOT AVAILABLE,N
-1,1131,0016917701,WILLIAMSPORT REGIONAL MEDICAL CENTER,700 HIGH STREET,WILLIAMSPORT,PA,17701,NOT AVAILABLE,(570) 321-2389,GENERAL ACUTE CARE,OPEN,228,LYCOMING,42081,USA,41.247010628000055,-77.015966970999955,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2019/8/9 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.susquehannahealth.org/,234600,NOT AVAILABLE,42,NON-PROFIT,-999,228.000000000000000,NOT AVAILABLE,Y
-1,1132,0003382609,ELKHORN VALLEY REHABILITATION HOSPITAL LLC,5715 EAST 2ND STREET,CASPER,WY,82609,NOT AVAILABLE,(307) 265-0005,REHABILITATION,OPEN,41,NATRONA,56025,USA,42.844225533000042,-106.242370131999962,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://health.wyo.gov/aging/hls/healthcare-facility-directory/,2019/8/13 0:00:00,IMAGERY/OTHER,2020/4/30 0:00:00,evrh.ernesthealth.com,15105,NOT AVAILABLE,56,PROPRIETARY,-999,41.000000000000000,NOT AVAILABLE,N
-1,1133,0091235402,MARY S. HARPER GERIATRIC PSYCHIATRY CENTER,201 UNIVERSITY BOULEVARD,TUSCALOOSA,AL,35402,NOT AVAILABLE,(205) 759-0900,PSYCHIATRIC,OPEN,-999,TUSCALOOSA,01125,USA,33.219066000000055,-87.533980999999983,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2019/8/9 0:00:00,IMAGERY/OTHER,2018/2/20 0:00:00,NOT AVAILABLE,H6307,NOT AVAILABLE,01,GOVERNMENT - STATE,-999,96.000000000000000,NOT AVAILABLE,N
-1,1134,0012743015,GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,NOT AVAILABLE,(740) 615-1000,GENERAL ACUTE CARE,OPEN,152,DELAWARE,39041,USA,40.305514024000047,-83.089252855999973,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY,2014/3/12 0:00:00,https://www.ohiohealth.com/grady,1163,NOT AVAILABLE,39,NON-PROFIT,-999,152.000000000000000,NOT AVAILABLE,Y
-1,1135,0003800739,CIDRA PAN AMERICAN HOSPITAL,PR-787 KM 1.5,CIDRA,PR,00739,NOT AVAILABLE,(787) 739-5555,GENERAL ACUTE CARE,OPEN,-999,CIDRA,72041,PRI,18.176038959000039,-66.161401232999935,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.salud.gov.pr/servicios-al-ciudadano/pages/directorio-de-hospitales-publicos-y-privados.aspx,2019/8/9 0:00:00,IMAGERY,2014/2/12 0:00:00,http://www.hospitalpanamericano.com/,69,NOT AVAILABLE,72,NOT AVAILABLE,-999,216.000000000000000,NOT AVAILABLE,N
-1,1136,0028617403,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,55 MONUMENT ROAD,YORK,PA,17403,NOT AVAILABLE,(717) 812-6100,REHABILITATION,OPEN,-999,YORK,42133,USA,39.926192787000048,-76.718958549999968,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2019/8/9 0:00:00,IMAGERY,2016/9/26 0:00:00,https://www.wellspan.org/offices-locations/hospitals/wellspan-surgery-rehabilitation-hospital/,NOT AVAILABLE,NOT AVAILABLE,42,PROPRIETARY,-999,73.000000000000000,NOT AVAILABLE,N
-1,1137,0003200956,HOSP UNIVERSITARIO DR RAMON RUIZ ARNAU,AVE LAUREL - URB SANTA JUANITA,BAYAMON,PR,00956,NOT AVAILABLE,(787) 787-5151,GENERAL ACUTE CARE,OPEN,102,BAYAMON,72021,PRI,18.367570404000048,-66.154124488999969,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.salud.gov.pr/servicios-al-ciudadano/pages/directorio-de-hospitales-publicos-y-privados.aspx,2019/8/9 0:00:00,IMAGERY,2014/3/12 0:00:00,NOT AVAILABLE,41,NOT AVAILABLE,72,GOVERNMENT - STATE,-999,102.000000000000000,NOT AVAILABLE,Y
-1,1138,0007100960,PUERTO RICO CHILDRENS HOSPITAL,CARR. 2 KM 11.7 INTERIOR BO. PAJAROS,BAYAMON,PR,00960,NOT AVAILABLE,(787) 474-8282,CHILDREN,OPEN,150,BAYAMON,72021,PRI,18.396814758000062,-66.163448900999981,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.salud.gov.pr/servicios-al-ciudadano/pages/directorio-de-hospitales-publicos-y-privados.aspx,2019/8/9 0:00:00,IMAGERY/OTHER,2017/3/30 0:00:00,http://www.puertoricochildrenshospital.com/home.php,NOT AVAILABLE,NOT AVAILABLE,72,PROPRIETARY,-999,150.000000000000000,NOT AVAILABLE,N
-1,1139,0126843016,DUBLIN SPRINGS,7625 HOSPITAL DRIVE,DUBLIN,OH,43016,NOT AVAILABLE,(614) 717-1800,PSYCHIATRIC,OPEN,72,FRANKLIN,39049,USA,40.103815939000071,-83.170971658999974,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2020/4/27 0:00:00,IMAGERY/OTHER,2015/3/11 0:00:00,http://www.dublinsprings.com/,1507,NOT AVAILABLE,39,PROPRIETARY,-999,72.000000000000000,NOT AVAILABLE,N
-1,1140,0004908053,WEISMAN CHILDRENS REHABILITATION HOSPITAL,92 BRICK ROAD,MARLTON,NJ,08053,NOT AVAILABLE,(856) 489-4520,CHILDREN,OPEN,18,BURLINGTON,34005,USA,39.883095023000067,-74.918054590999986,622310,"CHILDREN'S HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2019/8/9 0:00:00,IMAGERY,2013/12/6 0:00:00,http://www.weismanchildrens.com,NJ22345C,NOT AVAILABLE,34,PROPRIETARY,-999,18.000000000000000,NOT AVAILABLE,N
